Direction,Letter Height (degrees),Eccentricity (degrees)
1,2.35,35
1,0.44999999999999996,15
1,1.65,25
1,2.1999999999999997,30
1,0.5999999999999999,20
1,1.2,40
3,0.8499999999999999,35
3,0.45000000000000007,15
3,0.8499999999999999,25
3,1.3,30
3,0.5000000000000002,20
3,1.0999999999999999,40
