Direction,Letter Height (degrees),Eccentricity (degrees)
3,0.20000000000000004,0
3,0.7999999999999998,15
3,1.6000000000000005,35
3,4.600000000000002,40
3,1.3999999999999997,10
3,2.8000000000000007,20
3,3.900000000000002,30
3,0.5,5
3,1.9999999999999998,25
1,3.9000000000000012,35
1,1.2999999999999998,10
1,3.700000000000002,25
1,0.40000000000000013,5
1,0.5999999999999996,15
1,3.8000000000000007,30
1,2.3000000000000007,20
1,0.20000000000000004,0
1,4.4,40
