Direction,Letter Height (degrees),Eccentricity (degrees)
4,3.5,36
2,3.5,36
3,3.5,51
1,3.5,51
4,4,34
3,4,52
2,4,35
1,4,52
1,0.25,28
3,0.25,16
4,0.25,12
2,0.25,11
4,2,36
3,2,53
1,2,46
2,2,35
2,3,36
1,3,51
3,3,51
4,3,36
4,0.5,11
1,0.5,36
3,0.5,44
2,0.5,34
2,1,34
1,1,30
3,1,53
4,1,23
1,2.5,13
2,2.5,36
3,2.5,51
4,2.5,34
4,1.5,25
3,1.5,43
1,1.5,52
2,1.5,36
