Direction,Letter Height (degrees),Eccentricity (degrees)
1,1.0,20
1,0.9499999999999997,35
1,0.75,25
1,1.7999999999999996,40
1,2.3000000000000003,30
3,0.8999999999999999,30
3,1.5499999999999996,35
3,0.95,25
3,0.9999999999999998,40
3,0.5000000000000002,20
