Direction,Letter Height (degrees),Eccentricity (degrees)
1,2.8000000000000003,15
1,0.20000000000000004,0
1,6.000000000000003,40
1,3.700000000000002,25
1,4.8000000000000025,35
1,1.2,5
1,4.900000000000002,30
1,2.8000000000000007,20
1,2.4,10
3,1.6999999999999997,15
3,1.5999999999999996,10
3,4.8000000000000025,30
3,5.3000000000000025,40
3,0.4,5
3,4.200000000000002,25
3,0.20000000000000004,0
3,1.8,20
3,3.700000000000002,35
