Direction,Letter Height (degrees),Eccentricity (degrees)
3,1.2,20
3,0.2,5
3,0.4,10
3,1,35
3,0.4,25
3,0.7,30
3,0.2,0
3,1.5,40
3,0.4,15
1,0.2,10
1,0.9,35
1,0.3,20
1,1.7,30
1,0.2,0
1,0.2,5
1,0.5,25
1,0.5,15
1,1,40
