Direction,Letter Height (degrees),Eccentricity (degrees)
3,3.8,35
3,1.5,30
3,2.2,40
3,0.2,0
3,1,10
3,1.6,25
3,0.4,5
3,1.5,20
3,0.5,15
1,2.7,30
1,3.1,40
1,1.3,20
1,1,15
1,0.4,5
1,0.8,10
1,0.2,0
1,2.7,35
1,1.6,25
