Direction,Letter Height (degrees),Eccentricity (degrees)
1,4.9,35
1,0.6,10
1,3.8,30
1,5.1,40
1,1.7,15
1,2.7,25
1,1.5,20
1,0.2,0
1,0.5,5
3,4.2,40
3,1.5,10
3,4.7,35
3,0.2,0
3,1.5,15
3,3.2,30
3,2,25
3,2.2,20
3,1,5
