type,name,fc_slope,fc_chi_sq,fc_reduced_chi_sq,fc_neg_error,fc_pos_error,l3_slope,l3_chi_sq,l3_reduced_chi_sq,l3_neg_error,l3_pos_error,cp9_slope,cp9_chi_sq,cp9_reduced_chi_sq,cp9_neg_error,cp9_pos_error,cp7_slope,cp7_chi_sq,cp7_reduced_chi_sq,cp7_neg_error,cp7_pos_error,cp5_slope,cp5_chi_sq,cp5_reduced_chi_sq,cp5_neg_error,cp5_pos_error,cp_slope,cp_chi_sq,cp_reduced_chi_sq,cp_neg_error,cp_pos_error,cpo_slope,cpo_chi_sq,cpo_reduced_chi_sq,cpo_neg_error,cpo_pos_error,cpi_slope,cpi_chi_sq,cpi_reduced_chi_sq,cpi_neg_error,cpi_pos_error,cc9_slope,cc9_chi_sq,cc9_reduced_chi_sq,cc9_neg_error,cc9_pos_error,cc3_slope,cc3_chi_sq,cc3_reduced_chi_sq,cc3_neg_error,cc3_pos_error,ic_slope,ic_chi_sq,ic_reduced_chi_sq,ic_neg_error,ic_pos_error
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
