Direction,Letter Height (degrees),Eccentricity (degrees)
3,0.40000000000000024,5
1,0.40000000000000013,10
1,1.7,25
3,1.7,25
1,0.8,15
1,1.0,20
1,2.4000000000000004,30
3,1.7,20
3,1.0,15
3,2.2,30
3,0.7000000000000002,10
1,0.5,5
