Direction,Letter Height (degrees),Eccentricity (degrees)
3,0.3000000000000002,30
1,0.40000000000000013,20
1,0.40000000000000024,25
3,0.20000000000000004,10
3,0.9000000000000004,40
3,0.7000000000000002,20
1,0.30000000000000004,10
1,1.2,40
3,1.0,35
1,0.4,15
1,1.0,30
1,0.9000000000000001,35
3,0.40000000000000013,15
3,0.7000000000000002,25
