Direction,Letter Height (degrees),Eccentricity (degrees)
3,2,7.74
1,2,5.82
3,3,19.65
1,3,11.53
1,2.5,4.86
3,2.5,9.65
1,4,7.74
3,4,11.53
3,0.5,1.95
1,0.5,1.46
1,1.5,5.82
3,1.5,2.92
1,1,3.89
3,1,5.82
1,3.5,10.12
3,3.5,0.0
