Direction,Letter Height (degrees),Eccentricity (degrees)
1,1,3.89
3,1,3.89
1,2.5,7.27
3,2.5,14.31
3,2,11.53
1,2,5.82
1,1.5,5.82
3,1.5,2.92
3,3.5,10.12
1,3.5,13.39
1,4,7.74
3,4,3.89
3,0.5,0.97
1,0.5,1.46
1,3,5.82
3,3,8.7
