Direction,Letter Height (degrees),Eccentricity (degrees)
1,1.2,35
1,0.5,15
1,0.6,30
1,0.2,0
1,3.8,40
1,0.9,20
1,0.3,5
1,0.5,10
1,1,25
3,0.9,20
3,1.6,30
3,1.6,25
3,0.7,15
3,2.5,40
3,1.6,35
3,0.2,5
3,0.4,10
3,0.2,0
