Direction,Letter Height (degrees),Eccentricity (degrees)
3,0.2,0
3,0.3,10
3,0.8,30
3,0.4,20
3,0.4,15
3,0.2,5
3,0.4,25
3,1,35
3,1,40
1,0.2,5
1,0.3,15
1,0.9,35
1,0.5,30
1,0.2,10
1,0.2,0
1,1,40
1,0.4,25
1,0.8,20
