Direction,Letter Height (degrees),Eccentricity (degrees)
3,0.9000000000000001,15
3,1.5,35
3,2.200000000000001,40
3,0.40000000000000024,20
3,0.2,0
3,0.40000000000000013,10
3,0.29999999999999993,5
3,0.49999999999999994,30
3,0.5000000000000002,25
1,0.7999999999999998,35
1,0.7999999999999998,40
1,0.20000000000000004,0
1,0.40000000000000024,15
1,1.2,20
1,1.2,30
1,0.4,10
1,0.9000000000000001,25
1,0.4,5
