Direction,Letter Height (degrees),Eccentricity (degrees)
4,1.5,29
2,1.5,45
3,1.5,51
1,1.5,53
3,4,42
4,4,31
2,4,45
1,4,64
3,2.5,42
4,2.5,43
2,2.5,45
1,2.5,62
2,1,26
1,1,29
3,1,33
4,1,23
4,0.25,7
1,0.25,12
2,0.25,7
3,0.25,5
1,3.5,51
4,3.5,45
2,3.5,39
3,3.5,63
4,3,44
1,3,45
3,3,37
2,3,38
4,2,23
2,2,45
3,2,29
1,2,47
1,0.5,23
2,0.5,16
4,0.5,28
3,0.5,41
